Labels,2809_LIFETIME_AAN155_1E-6_EPL375_100KHz_5micro_9182ch_30min_slit2_emi620_Ba_2min O2,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,4999.39000,
Step,0.61035156,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

1115.722700,5.20000000E+1,
1116.333000,5.60000000E+1,
1116.943400,5.10000000E+1,
1117.553700,5.00000000E+1,
1118.164100,4.90000000E+1,
1118.774400,5.20000000E+1,
1119.384800,5.20000000E+1,
1119.995100,4.50000000E+1,
1120.605500,5.30000000E+1,
1121.215800,4.50000000E+1,
1121.826200,6.40000000E+1,
1122.436500,4.40000000E+1,
1123.046900,2.90000000E+1,
1123.657200,5.40000000E+1,
1124.267600,5.30000000E+1,
1124.877900,4.80000000E+1,
1125.488300,4.70000000E+1,
1126.098600,5.40000000E+1,
1126.709000,6.30000000E+1,
1127.319300,5.60000000E+1,
1127.93000,5.00000000E+1,
1128.54000,5.20000000E+1,
1129.15000,6.40000000E+1,
1129.760700,5.20000000E+1,
1130.371100,5.00000000E+1,
1130.981400,5.70000000E+1,
1131.591800,5.20000000E+1,
1132.202100,5.30000000E+1,
1132.812500,4.90000000E+1,
1133.422900,4.50000000E+1,
1134.033200,5.20000000E+1,
1134.643600,4.70000000E+1,
1135.253900,4.10000000E+1,
1135.864300,5.00000000E+1,
1136.474600,5.20000000E+1,
1137.085000,4.20000000E+1,
1137.695300,5.20000000E+1,
1138.305700,5.70000000E+1,
1138.916000,5.50000000E+1,
1139.526400,5.40000000E+1,
1140.136700,3.70000000E+1,
1140.747100,5.20000000E+1,
1141.357400,5.20000000E+1,
1141.967800,2.80000000E+1,
1142.578100,5.20000000E+1,
1143.188500,4.60000000E+1,
1143.798800,7.00000000E+1,
1144.409200,5.00000000E+1,
1145.02000,4.80000000E+1,
1145.63000,6.70000000E+1,
1146.24000,4.90000000E+1,
1146.850600,4.10000000E+1,
1147.460900,4.30000000E+1,
1148.071300,4.90000000E+1,
1148.681600,5.30000000E+1,
1149.292000,4.20000000E+1,
1149.902300,4.90000000E+1,
1150.512700,4.70000000E+1,
1151.123000,4.90000000E+1,
1151.733400,3.60000000E+1,
1152.343800,4.80000000E+1,
1152.954100,4.60000000E+1,
1153.564500,5.00000000E+1,
1154.174800,5.00000000E+1,
1154.785200,4.00000000E+1,
1155.395500,5.20000000E+1,
1156.005900,4.90000000E+1,
1156.616200,4.90000000E+1,
1157.226600,4.00000000E+1,
1157.836900,4.30000000E+1,
1158.447300,6.30000000E+1,
1159.057600,4.30000000E+1,
1159.668000,4.40000000E+1,
1160.278300,5.40000000E+1,
1160.888700,4.20000000E+1,
1161.499000,4.20000000E+1,
1162.109400,4.60000000E+1,
1162.72000,4.80000000E+1,
1163.33000,5.20000000E+1,
1163.94000,4.70000000E+1,
1164.550800,4.90000000E+1,
1165.161100,5.60000000E+1,
1165.771500,5.20000000E+1,
1166.381800,5.70000000E+1,
1166.992200,3.30000000E+1,
1167.602500,5.80000000E+1,
1168.212900,4.90000000E+1,
1168.823200,5.90000000E+1,
1169.433600,4.00000000E+1,
1170.043900,4.60000000E+1,
1170.654300,5.70000000E+1,
1171.264600,4.70000000E+1,
1171.875000,4.80000000E+1,
1172.485400,5.50000000E+1,
1173.095700,4.30000000E+1,
1173.706100,4.70000000E+1,
1174.316400,4.50000000E+1,
1174.926800,5.00000000E+1,
1175.537100,4.40000000E+1,
1176.147500,5.10000000E+1,
1176.757800,4.90000000E+1,
1177.368200,5.00000000E+1,
1177.978500,3.80000000E+1,
1178.588900,4.00000000E+1,
1179.199200,2.30000000E+1,
1179.81000,4.90000000E+1,
1180.42000,4.80000000E+1,
1181.03000,4.00000000E+1,
1181.640600,4.20000000E+1,
1182.251000,3.40000000E+1,
1182.861300,3.60000000E+1,
1183.471700,4.40000000E+1,
1184.082000,3.50000000E+1,
1184.692400,5.20000000E+1,
1185.302700,5.00000000E+1,
1185.913100,4.90000000E+1,
1186.523400,3.30000000E+1,
1187.133800,4.10000000E+1,
1187.744100,4.10000000E+1,
1188.354500,4.40000000E+1,
1188.964800,5.20000000E+1,
1189.575200,4.80000000E+1,
1190.185500,4.20000000E+1,
1190.795900,3.50000000E+1,
1191.406300,4.40000000E+1,
1192.016600,4.10000000E+1,
1192.627000,3.10000000E+1,
1193.237300,4.80000000E+1,
1193.847700,4.30000000E+1,
1194.458000,6.40000000E+1,
1195.068400,4.00000000E+1,
1195.678700,3.70000000E+1,
1196.289100,5.50000000E+1,
1196.899400,4.20000000E+1,
1197.51000,4.10000000E+1,
1198.12000,3.50000000E+1,
1198.73000,3.40000000E+1,
1199.340800,4.30000000E+1,
1199.951200,4.60000000E+1,
1200.561500,4.60000000E+1,
1201.171900,5.00000000E+1,
1201.782200,3.00000000E+1,
1202.392600,4.60000000E+1,
1203.002900,4.30000000E+1,
1203.613300,4.90000000E+1,
1204.223600,5.20000000E+1,
1204.834000,4.10000000E+1,
1205.444300,4.90000000E+1,
1206.054700,4.80000000E+1,
1206.665000,5.10000000E+1,
1207.275400,4.80000000E+1,
1207.885700,4.00000000E+1,
1208.496100,4.70000000E+1,
1209.106400,3.50000000E+1,
1209.716800,4.10000000E+1,
1210.327100,5.10000000E+1,
1210.937500,4.10000000E+1,
1211.547900,4.10000000E+1,
1212.158200,4.00000000E+1,
1212.768600,3.90000000E+1,
1213.378900,4.10000000E+1,
1213.989300,3.00000000E+1,
1214.6000,4.40000000E+1,
1215.21000,4.50000000E+1,
1215.82000,5.60000000E+1,
1216.430700,4.70000000E+1,
1217.041000,5.00000000E+1,
1217.651400,4.30000000E+1,
1218.261700,4.40000000E+1,
1218.872100,4.60000000E+1,
1219.482400,3.80000000E+1,
1220.092800,4.20000000E+1,
1220.703100,3.10000000E+1,
1221.313500,3.90000000E+1,
1221.923800,4.30000000E+1,
1222.534200,5.20000000E+1,
1223.144500,4.10000000E+1,
1223.754900,4.50000000E+1,
1224.365200,4.60000000E+1,
1224.975600,4.90000000E+1,
1225.585900,3.40000000E+1,
1226.196300,4.70000000E+1,
1226.806600,4.20000000E+1,
1227.417000,4.00000000E+1,
1228.027300,3.40000000E+1,
1228.637700,5.40000000E+1,
1229.248000,6.00000000E+1,
1229.858400,4.50000000E+1,
1230.468800,3.90000000E+1,
1231.079100,4.00000000E+1,
1231.689500,2.60000000E+1,
1232.3000,4.10000000E+1,
1232.91000,4.20000000E+1,
1233.520500,4.30000000E+1,
1234.130900,4.60000000E+1,
1234.741200,4.10000000E+1,
1235.351600,5.00000000E+1,
1235.961900,4.10000000E+1,
1236.572300,5.30000000E+1,
1237.182600,4.80000000E+1,
1237.793000,4.80000000E+1,
1238.403300,4.40000000E+1,
1239.013700,3.50000000E+1,
1239.624000,2.00000000E+1,
1240.234400,4.60000000E+1,
1240.844700,3.80000000E+1,
1241.455100,4.80000000E+1,
1242.065400,4.60000000E+1,
1242.675800,3.30000000E+1,
1243.286100,4.40000000E+1,
1243.896500,5.20000000E+1,
1244.506800,4.50000000E+1,
1245.117200,4.10000000E+1,
1245.727500,4.20000000E+1,
1246.337900,3.40000000E+1,
1246.948200,5.60000000E+1,
1247.558600,4.70000000E+1,
1248.168900,4.10000000E+1,
1248.779300,4.50000000E+1,
1249.39000,4.30000000E+1,
1250.00,4.20000000E+1,
1250.61000,4.60000000E+1,
1251.220700,3.10000000E+1,
1251.831100,4.60000000E+1,
1252.441400,5.00000000E+1,
1253.051800,3.60000000E+1,
1253.662100,4.20000000E+1,
1254.272500,4.70000000E+1,
1254.882800,4.60000000E+1,
1255.493200,4.80000000E+1,
1256.103500,3.40000000E+1,
1256.713900,3.70000000E+1,
1257.324200,4.60000000E+1,
1257.934600,4.00000000E+1,
1258.544900,4.70000000E+1,
1259.155300,5.90000000E+1,
1259.765600,3.60000000E+1,
1260.376000,5.10000000E+1,
1260.986300,3.90000000E+1,
1261.596700,4.30000000E+1,
1262.207000,4.80000000E+1,
1262.817400,4.30000000E+1,
1263.427700,4.40000000E+1,
1264.038100,4.30000000E+1,
1264.648400,4.50000000E+1,
1265.258800,5.00000000E+1,
1265.869100,3.70000000E+1,
1266.479500,4.80000000E+1,
1267.09000,3.90000000E+1,
1267.7000,4.60000000E+1,
1268.310500,5.10000000E+1,
1268.920900,4.00000000E+1,
1269.531300,4.00000000E+1,
1270.141600,4.60000000E+1,
1270.752000,3.50000000E+1,
1271.362300,3.90000000E+1,
1271.972700,3.90000000E+1,
1272.583000,5.00000000E+1,
1273.193400,2.90000000E+1,
1273.803700,4.40000000E+1,
1274.414100,3.80000000E+1,
1275.024400,5.00000000E+1,
1275.634800,4.10000000E+1,
1276.245100,4.60000000E+1,
1276.855500,3.50000000E+1,
1277.465800,3.50000000E+1,
1278.076200,3.70000000E+1,
1278.686500,4.30000000E+1,
1279.296900,4.10000000E+1,
1279.907200,2.50000000E+1,
1280.517600,4.20000000E+1,
1281.127900,4.10000000E+1,
1281.738300,4.30000000E+1,
1282.348600,3.70000000E+1,
1282.959000,4.70000000E+1,
1283.569300,3.00000000E+1,
1284.18000,4.30000000E+1,
1284.79000,4.10000000E+1,
1285.4000,4.30000000E+1,
1286.010700,4.50000000E+1,
1286.621100,4.40000000E+1,
1287.231400,4.80000000E+1,
1287.841800,3.80000000E+1,
1288.452100,4.10000000E+1,
1289.062500,3.50000000E+1,
1289.672900,4.30000000E+1,
1290.283200,3.70000000E+1,
1290.893600,4.20000000E+1,
1291.503900,4.10000000E+1,
1292.114300,4.60000000E+1,
1292.724600,4.70000000E+1,
1293.335000,2.70000000E+1,
1293.945300,3.60000000E+1,
1294.555700,4.70000000E+1,
1295.166000,3.40000000E+1,
1295.776400,3.70000000E+1,
1296.386700,4.80000000E+1,
1296.997100,2.80000000E+1,
1297.607400,3.80000000E+1,
1298.217800,4.00000000E+1,
1298.828100,3.90000000E+1,
1299.438500,4.60000000E+1,
1300.048800,4.00000000E+1,
1300.659200,4.00000000E+1,
1301.27000,4.40000000E+1,
1301.88000,3.00000000E+1,
1302.49000,4.10000000E+1,
1303.100600,3.70000000E+1,
1303.710900,3.70000000E+1,
1304.321300,3.60000000E+1,
1304.931600,3.60000000E+1,
1305.542000,4.00000000E+1,
1306.152300,3.80000000E+1,
1306.762700,4.10000000E+1,
1307.373000,4.40000000E+1,
1307.983400,2.80000000E+1,
1308.593800,4.70000000E+1,
1309.204100,3.40000000E+1,
1309.814500,3.40000000E+1,
1310.424800,3.90000000E+1,
1311.035200,3.00000000E+1,
1311.645500,3.10000000E+1,
1312.255900,5.00000000E+1,
1312.866200,4.30000000E+1,
1313.476600,3.50000000E+1,
1314.086900,4.50000000E+1,
1314.697300,3.20000000E+1,
1315.307600,4.50000000E+1,
1315.918000,3.20000000E+1,
1316.528300,3.90000000E+1,
1317.138700,3.80000000E+1,
1317.749000,2.80000000E+1,
1318.359400,3.90000000E+1,
1318.97000,4.20000000E+1,
1319.58000,4.50000000E+1,
1320.19000,3.60000000E+1,
1320.800800,4.20000000E+1,
1321.411100,3.90000000E+1,
1322.021500,4.30000000E+1,
1322.631800,4.40000000E+1,
1323.242200,3.20000000E+1,
1323.852500,3.30000000E+1,
1324.462900,3.40000000E+1,
1325.073200,4.30000000E+1,
1325.683600,5.00000000E+1,
1326.293900,3.40000000E+1,
1326.904300,3.90000000E+1,
1327.514600,3.90000000E+1,
1328.125000,4.10000000E+1,
1328.735400,2.90000000E+1,
1329.345700,4.40000000E+1,
1329.956100,4.40000000E+1,
1330.566400,4.00000000E+1,
1331.176800,4.80000000E+1,
1331.787100,3.10000000E+1,
1332.397500,4.30000000E+1,
1333.007800,3.00000000E+1,
1333.618200,3.30000000E+1,
1334.228500,3.20000000E+1,
1334.838900,3.40000000E+1,
1335.449200,3.30000000E+1,
1336.06000,4.50000000E+1,
1336.67000,3.80000000E+1,
1337.28000,3.80000000E+1,
1337.890600,4.30000000E+1,
1338.501000,1.80000000E+1,
1339.111300,4.90000000E+1,
1339.721700,3.90000000E+1,
1340.332000,3.90000000E+1,
1340.942400,2.70000000E+1,
1341.552700,3.20000000E+1,
1342.163100,4.10000000E+1,
1342.773400,3.60000000E+1,
1343.383800,4.30000000E+1,
1343.994100,3.40000000E+1,
1344.604500,3.80000000E+1,
1345.214800,5.10000000E+1,
1345.825200,3.80000000E+1,
1346.435500,3.30000000E+1,
1347.045900,4.30000000E+1,
1347.656300,4.80000000E+1,
1348.266600,4.40000000E+1,
1348.877000,4.10000000E+1,
1349.487300,3.60000000E+1,
1350.097700,4.10000000E+1,
1350.708000,3.90000000E+1,
1351.318400,4.40000000E+1,
1351.928700,3.70000000E+1,
1352.539100,3.60000000E+1,
1353.149400,4.60000000E+1,
1353.76000,4.50000000E+1,
1354.37000,3.30000000E+1,
1354.98000,4.60000000E+1,
1355.590800,4.00000000E+1,
1356.201200,4.20000000E+1,
1356.811500,2.80000000E+1,
1357.421900,4.00000000E+1,
1358.032200,4.40000000E+1,
1358.642600,3.90000000E+1,
1359.252900,4.40000000E+1,
1359.863300,3.00000000E+1,
1360.473600,3.20000000E+1,
1361.084000,4.40000000E+1,
1361.694300,3.10000000E+1,
1362.304700,2.90000000E+1,
1362.915000,3.80000000E+1,
1363.525400,3.10000000E+1,
1364.135700,4.10000000E+1,
1364.746100,3.30000000E+1,
1365.356400,3.70000000E+1,
1365.966800,2.90000000E+1,
1366.577100,3.70000000E+1,
1367.187500,3.40000000E+1,
1367.797900,2.60000000E+1,
1368.408200,2.70000000E+1,
1369.018600,3.30000000E+1,
1369.628900,4.00000000E+1,
1370.239300,4.40000000E+1,
1370.85000,4.00000000E+1,
1371.46000,4.50000000E+1,
1372.07000,3.50000000E+1,
1372.680700,3.30000000E+1,
1373.291000,5.00000000E+1,
1373.901400,3.70000000E+1,
1374.511700,4.10000000E+1,
1375.122100,3.40000000E+1,
1375.732400,3.60000000E+1,
1376.342800,2.40000000E+1,
1376.953100,3.70000000E+1,
1377.563500,3.90000000E+1,
1378.173800,3.30000000E+1,
1378.784200,5.20000000E+1,
1379.394500,3.40000000E+1,
1380.004900,3.50000000E+1,
1380.615200,4.30000000E+1,
1381.225600,3.40000000E+1,
1381.835900,3.10000000E+1,
1382.446300,2.60000000E+1,
1383.056600,4.10000000E+1,
1383.667000,4.40000000E+1,
1384.277300,4.20000000E+1,
1384.887700,4.40000000E+1,
1385.498000,3.10000000E+1,
1386.108400,4.00000000E+1,
1386.718800,2.90000000E+1,
1387.329100,3.20000000E+1,
1387.939500,3.80000000E+1,
1388.55000,3.80000000E+1,
1389.16000,4.00000000E+1,
1389.770500,2.80000000E+1,
1390.380900,3.10000000E+1,
1390.991200,2.90000000E+1,
1391.601600,3.50000000E+1,
1392.211900,3.80000000E+1,
1392.822300,3.60000000E+1,
1393.432600,4.50000000E+1,
1394.043000,3.30000000E+1,
1394.653300,3.30000000E+1,
1395.263700,3.50000000E+1,
1395.874000,3.30000000E+1,
1396.484400,3.20000000E+1,
1397.094700,3.50000000E+1,
1397.705100,3.50000000E+1,
1398.315400,3.50000000E+1,
1398.925800,3.70000000E+1,
1399.536100,2.80000000E+1,
1400.146500,3.50000000E+1,
1400.756800,3.40000000E+1,
1401.367200,3.10000000E+1,
1401.977500,5.30000000E+1,
1402.587900,3.60000000E+1,
1403.198200,3.20000000E+1,
1403.808600,4.00000000E+1,
1404.418900,3.20000000E+1,
1405.029300,4.70000000E+1,
1405.64000,4.40000000E+1,
1406.25000,3.80000000E+1,
1406.86000,2.30000000E+1,
1407.470700,2.80000000E+1,
1408.081100,3.50000000E+1,
1408.691400,4.60000000E+1,
1409.301800,4.10000000E+1,
1409.912100,2.90000000E+1,
1410.522500,4.50000000E+1,
1411.132800,3.80000000E+1,
1411.743200,3.00000000E+1,
1412.353500,3.50000000E+1,
1412.963900,4.00000000E+1,
1413.574200,3.30000000E+1,
1414.184600,2.80000000E+1,
1414.794900,4.30000000E+1,
1415.405300,2.50000000E+1,
1416.015600,4.70000000E+1,
1416.626000,3.20000000E+1,
1417.236300,4.10000000E+1,
1417.846700,2.80000000E+1,
1418.457000,3.70000000E+1,
1419.067400,3.40000000E+1,
1419.677700,3.40000000E+1,
1420.288100,4.20000000E+1,
1420.898400,3.50000000E+1,
1421.508800,2.70000000E+1,
1422.119100,3.60000000E+1,
1422.729500,2.50000000E+1,
1423.34000,3.40000000E+1,
1423.95000,3.50000000E+1,
1424.560500,4.30000000E+1,
1425.170900,3.30000000E+1,
1425.781300,3.10000000E+1,
1426.391600,3.90000000E+1,
1427.002000,5.70000000E+1,
1427.612300,3.20000000E+1,
1428.222700,3.30000000E+1,
1428.833000,2.80000000E+1,
1429.443400,3.90000000E+1,
1430.053700,3.50000000E+1,
1430.664100,3.50000000E+1,
1431.274400,3.00000000E+1,
1431.884800,3.70000000E+1,
1432.495100,3.50000000E+1,
1433.105500,4.40000000E+1,
1433.715800,3.50000000E+1,
1434.326200,2.30000000E+1,
1434.936500,2.60000000E+1,
1435.546900,3.40000000E+1,
1436.157200,3.60000000E+1,
1436.767600,3.70000000E+1,
1437.377900,3.10000000E+1,
1437.988300,4.40000000E+1,
1438.598600,3.80000000E+1,
1439.209000,3.40000000E+1,
1439.819300,3.50000000E+1,
1440.43000,3.30000000E+1,
1441.04000,3.60000000E+1,
1441.65000,3.50000000E+1,
1442.260700,3.10000000E+1,
1442.871100,3.60000000E+1,
1443.481400,3.30000000E+1,
1444.091800,5.40000000E+1,
1444.702100,3.70000000E+1,
1445.312500,4.30000000E+1,
1445.922900,3.30000000E+1,
1446.533200,4.10000000E+1,
1447.143600,1.90000000E+1,
1447.753900,2.40000000E+1,
1448.364300,2.50000000E+1,
1448.974600,3.00000000E+1,
1449.585000,2.60000000E+1,
1450.195300,3.30000000E+1,
1450.805700,3.80000000E+1,
1451.416000,3.30000000E+1,
1452.026400,4.30000000E+1,
1452.636700,3.90000000E+1,
1453.247100,3.10000000E+1,
1453.857400,4.00000000E+1,
1454.467800,3.10000000E+1,
1455.078100,3.70000000E+1,
1455.688500,2.70000000E+1,
1456.298800,3.40000000E+1,
1456.909200,1.90000000E+1,
1457.52000,3.20000000E+1,
1458.13000,3.10000000E+1,
1458.74000,3.60000000E+1,
1459.350600,4.80000000E+1,
1459.960900,2.90000000E+1,
1460.571300,3.70000000E+1,
1461.181600,3.30000000E+1,
1461.792000,3.50000000E+1,
1462.402300,2.80000000E+1,
1463.012700,2.70000000E+1,
1463.623000,3.60000000E+1,
1464.233400,2.80000000E+1,
1464.843800,4.00000000E+1,
1465.454100,3.10000000E+1,
1466.064500,3.90000000E+1,
1466.674800,3.00000000E+1,
1467.285200,2.80000000E+1,
1467.895500,3.60000000E+1,
1468.505900,2.50000000E+1,
1469.116200,2.70000000E+1,
1469.726600,3.10000000E+1,
1470.336900,2.50000000E+1,
1470.947300,4.70000000E+1,
1471.557600,3.60000000E+1,
1472.168000,4.10000000E+1,
1472.778300,2.90000000E+1,
1473.388700,2.50000000E+1,
1473.999000,3.50000000E+1,
1474.609400,2.70000000E+1,
1475.22000,2.30000000E+1,
1475.83000,3.20000000E+1,
1476.44000,3.20000000E+1,
1477.050800,2.60000000E+1,
1477.661100,2.90000000E+1,
1478.271500,4.80000000E+1,
1478.881800,3.60000000E+1,
1479.492200,3.00000000E+1,
1480.102500,3.10000000E+1,
1480.712900,3.40000000E+1,
1481.323200,5.20000000E+1,
1481.933600,2.20000000E+1,
1482.543900,3.00000000E+1,
1483.154300,3.00000000E+1,
1483.764600,3.70000000E+1,
1484.375000,2.00000000E+1,
1484.985400,3.20000000E+1,
1485.595700,4.70000000E+1,
1486.206100,2.80000000E+1,
1486.816400,2.80000000E+1,
1487.426800,3.20000000E+1,
1488.037100,3.60000000E+1,
1488.647500,3.20000000E+1,
1489.257800,2.60000000E+1,
1489.868200,2.30000000E+1,
1490.478500,4.60000000E+1,
1491.088900,2.80000000E+1,
1491.699200,2.50000000E+1,
1492.31000,3.40000000E+1,
1492.92000,3.30000000E+1,
1493.53000,3.40000000E+1,
1494.140600,2.80000000E+1,
1494.751000,2.30000000E+1,
1495.361300,2.80000000E+1,
1495.971700,3.30000000E+1,
1496.582000,3.30000000E+1,
1497.192400,2.00000000E+1,
1497.802700,3.20000000E+1,
1498.413100,4.20000000E+1,
1499.023400,3.90000000E+1,
1499.633800,3.50000000E+1,
1500.244100,3.40000000E+1,
1500.854500,3.40000000E+1,
1501.464800,3.20000000E+1,
1502.075200,4.30000000E+1,
1502.685500,3.20000000E+1,
1503.295900,3.40000000E+1,
1503.906300,2.50000000E+1,
1504.516600,3.80000000E+1,
1505.127000,3.60000000E+1,
1505.737300,2.80000000E+1,
1506.347700,3.90000000E+1,
1506.958000,3.90000000E+1,
1507.568400,3.60000000E+1,
1508.178700,3.20000000E+1,
1508.789100,2.50000000E+1,
1509.399400,2.70000000E+1,
1510.01000,2.50000000E+1,
1510.62000,2.40000000E+1,
1511.23000,3.50000000E+1,
1511.840800,3.60000000E+1,
1512.451200,4.30000000E+1,
1513.061500,3.90000000E+1,
1513.671900,3.00000000E+1,
1514.282200,3.30000000E+1,
1514.892600,3.40000000E+1,
1515.502900,3.10000000E+1,
1516.113300,3.40000000E+1,
1516.723600,3.90000000E+1,
1517.334000,3.60000000E+1,
1517.944300,2.90000000E+1,
1518.554700,4.10000000E+1,
1519.165000,3.50000000E+1,
1519.775400,3.60000000E+1,
1520.385700,4.20000000E+1,
1520.996100,3.40000000E+1,
1521.606400,3.60000000E+1,
1522.216800,2.60000000E+1,
1522.827100,3.20000000E+1,
1523.437500,3.30000000E+1,
1524.047900,2.50000000E+1,
1524.658200,3.40000000E+1,
1525.268600,1.90000000E+1,
1525.878900,4.00000000E+1,
1526.489300,3.10000000E+1,
1527.1000,3.30000000E+1,
1527.71000,2.10000000E+1,
1528.32000,2.50000000E+1,
1528.930700,3.30000000E+1,
1529.541000,2.80000000E+1,
1530.151400,3.20000000E+1,
1530.761700,2.90000000E+1,
1531.372100,3.00000000E+1,
1531.982400,3.80000000E+1,
1532.592800,3.00000000E+1,
1533.203100,3.70000000E+1,
1533.813500,3.20000000E+1,
1534.423800,3.60000000E+1,
1535.034200,3.00000000E+1,
1535.644500,3.90000000E+1,
1536.254900,3.50000000E+1,
1536.865200,3.40000000E+1,
1537.475600,3.50000000E+1,
1538.085900,3.70000000E+1,
1538.696300,3.50000000E+1,
1539.306600,3.80000000E+1,
1539.917000,2.50000000E+1,
1540.527300,3.10000000E+1,
1541.137700,5.00000000E+1,
1541.748000,4.10000000E+1,
1542.358400,3.10000000E+1,
1542.968800,3.30000000E+1,
1543.579100,2.90000000E+1,
1544.189500,4.10000000E+1,
1544.8000,3.30000000E+1,
1545.41000,2.20000000E+1,
1546.020500,4.00000000E+1,
1546.630900,3.10000000E+1,
1547.241200,2.60000000E+1,
1547.851600,2.20000000E+1,
1548.461900,2.80000000E+1,
1549.072300,3.10000000E+1,
1549.682600,3.20000000E+1,
1550.293000,2.70000000E+1,
1550.903300,3.50000000E+1,
1551.513700,2.80000000E+1,
1552.124000,2.30000000E+1,
1552.734400,4.50000000E+1,
1553.344700,3.40000000E+1,
1553.955100,3.70000000E+1,
1554.565400,2.90000000E+1,
1555.175800,2.00000000E+1,
1555.786100,3.20000000E+1,
1556.396500,3.00000000E+1,
1557.006800,2.80000000E+1,
1557.617200,3.20000000E+1,
1558.227500,3.30000000E+1,
1558.837900,3.90000000E+1,
1559.448200,2.80000000E+1,
1560.058600,3.90000000E+1,
1560.668900,2.80000000E+1,
1561.279300,2.60000000E+1,
1561.89000,2.70000000E+1,
1562.5000,3.20000000E+1,
1563.11000,3.20000000E+1,
1563.720700,3.60000000E+1,
1564.331100,2.90000000E+1,
1564.941400,2.90000000E+1,
1565.551800,2.90000000E+1,
1566.162100,2.80000000E+1,
1566.772500,3.00000000E+1,
1567.382800,3.00000000E+1,
1567.993200,3.00000000E+1,
1568.603500,2.90000000E+1,
1569.213900,3.40000000E+1,
1569.824200,3.90000000E+1,
1570.434600,2.40000000E+1,
1571.044900,2.90000000E+1,
1571.655300,3.50000000E+1,
1572.265600,3.10000000E+1,
1572.876000,3.50000000E+1,
1573.486300,2.10000000E+1,
1574.096700,4.10000000E+1,
1574.707000,4.60000000E+1,
1575.317400,2.00000000E+1,
1575.927700,3.80000000E+1,
1576.538100,3.00000000E+1,
1577.148400,2.70000000E+1,
1577.758800,2.80000000E+1,
1578.369100,3.10000000E+1,
1578.979500,3.00000000E+1,
1579.59000,3.20000000E+1,
1580.2000,2.90000000E+1,
1580.810500,2.50000000E+1,
1581.420900,3.00000000E+1,
1582.031300,3.40000000E+1,
1582.641600,3.90000000E+1,
1583.252000,3.40000000E+1,
1583.862300,1.80000000E+1,
1584.472700,2.20000000E+1,
1585.083000,3.20000000E+1,
1585.693400,2.20000000E+1,
1586.303700,3.20000000E+1,
1586.914100,3.60000000E+1,
1587.524400,3.20000000E+1,
1588.134800,2.70000000E+1,
1588.745100,2.90000000E+1,
1589.355500,3.00000000E+1,
1589.965800,2.70000000E+1,
1590.576200,2.60000000E+1,
1591.186500,3.40000000E+1,
1591.796900,4.00000000E+1,
1592.407200,2.50000000E+1,
1593.017600,2.60000000E+1,
1593.627900,2.50000000E+1,
1594.238300,3.10000000E+1,
1594.848600,2.40000000E+1,
1595.459000,3.40000000E+1,
1596.069300,3.40000000E+1,
1596.68000,1.80000000E+1,
1597.29000,2.50000000E+1,
1597.9000,3.30000000E+1,
1598.510700,2.80000000E+1,
1599.121100,1.50000000E+1,
1599.731400,2.80000000E+1,
1600.341800,2.90000000E+1,
1600.952100,3.50000000E+1,
1601.562500,2.60000000E+1,
1602.172900,2.00000000E+1,
1602.783200,2.50000000E+1,
1603.393600,3.10000000E+1,
1604.003900,3.00000000E+1,
1604.614300,2.60000000E+1,
1605.224600,3.60000000E+1,
1605.835000,3.10000000E+1,
1606.445300,3.10000000E+1,
1607.055700,2.60000000E+1,
1607.666000,1.90000000E+1,
1608.276400,2.80000000E+1,
1608.886700,2.60000000E+1,
1609.497100,3.50000000E+1,
1610.107400,3.70000000E+1,
1610.717800,3.70000000E+1,
1611.328100,1.90000000E+1,
1611.938500,3.20000000E+1,
1612.548800,2.80000000E+1,
1613.159200,2.60000000E+1,
1613.77000,3.10000000E+1,
1614.38000,2.50000000E+1,
1614.99000,2.50000000E+1,
1615.600600,2.50000000E+1,
1616.210900,3.30000000E+1,
1616.821300,2.80000000E+1,
1617.431600,2.40000000E+1,
1618.042000,2.70000000E+1,
1618.652300,3.00000000E+1,
1619.262700,3.20000000E+1,
1619.873000,3.50000000E+1,
1620.483400,1.80000000E+1,
1621.093800,3.50000000E+1,
1621.704100,2.90000000E+1,
1622.314500,3.20000000E+1,
1622.924800,3.00000000E+1,
1623.535200,1.90000000E+1,
1624.145500,1.90000000E+1,
1624.755900,3.30000000E+1,
1625.366200,3.00000000E+1,
1625.976600,2.10000000E+1,
1626.586900,3.20000000E+1,
1627.197300,4.10000000E+1,
1627.807600,3.30000000E+1,
1628.418000,3.10000000E+1,
1629.028300,2.50000000E+1,
1629.638700,3.00000000E+1,
1630.249000,3.40000000E+1,
1630.859400,2.90000000E+1,
1631.47000,2.40000000E+1,
1632.08000,2.50000000E+1,
1632.69000,3.20000000E+1,
1633.300800,2.50000000E+1,
1633.911100,2.70000000E+1,
1634.521500,2.00000000E+1,
1635.131800,2.30000000E+1,
1635.742200,3.40000000E+1,
1636.352500,2.40000000E+1,
1636.962900,1.80000000E+1,
1637.573200,2.30000000E+1,
1638.183600,2.50000000E+1,
1638.793900,2.60000000E+1,
1639.404300,4.30000000E+1,
1640.014600,2.80000000E+1,
1640.625000,3.50000000E+1,
1641.235400,2.10000000E+1,
1641.845700,2.50000000E+1,
1642.456100,2.30000000E+1,
1643.066400,2.60000000E+1,
1643.676800,3.40000000E+1,
