Labels,AAN_274_1e-5_lifetime_ex375_em620,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,9998.779300,
Step,1.2207031,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

2204.59000,4.00000000E+0,
2205.810500,1.00000000E+0,
2207.031300,2.00000000E+0,
2208.252000,2.00000000E+0,
2209.472700,2.00000000E+0,
2210.693400,4.00000000E+0,
2211.914100,1.00000000E+0,
2213.134800,2.00000000E+0,
2214.355500,3.00000000E+0,
2215.576200,1.00000000E+0,
2216.796900,3.00000000E+0,
2218.017600,4.00000000E+0,
2219.238300,3.00000000E+0,
2220.459000,2.00000000E+0,
2221.68000,0.00000000E+0,
2222.9000,3.00000000E+0,
2224.121100,0.00000000E+0,
2225.341800,0.00000000E+0,
2226.562500,4.00000000E+0,
2227.783200,2.00000000E+0,
2229.003900,1.00000000E+0,
2230.224600,0.00000000E+0,
2231.445300,1.00000000E+0,
2232.666000,0.00000000E+0,
2233.886700,1.00000000E+0,
2235.107400,5.00000000E+0,
2236.328100,1.00000000E+0,
2237.548800,3.00000000E+0,
2238.77000,4.00000000E+0,
2239.99000,5.00000000E+0,
2241.210900,1.00000000E+0,
2242.431600,0.00000000E+0,
2243.652300,1.00000000E+0,
2244.873000,1.00000000E+0,
2246.093800,0.00000000E+0,
2247.314500,1.00000000E+0,
2248.535200,4.00000000E+0,
2249.755900,3.00000000E+0,
2250.976600,1.00000000E+0,
2252.197300,2.00000000E+0,
2253.418000,2.00000000E+0,
2254.638700,2.00000000E+0,
2255.859400,3.00000000E+0,
2257.08000,3.00000000E+0,
2258.300800,3.00000000E+0,
2259.521500,3.00000000E+0,
2260.742200,2.00000000E+0,
2261.962900,1.00000000E+0,
2263.183600,1.00000000E+0,
2264.404300,1.00000000E+0,
2265.625000,3.00000000E+0,
2266.845700,4.00000000E+0,
2268.066400,4.00000000E+0,
2269.287100,3.00000000E+0,
2270.507800,3.00000000E+0,
2271.728500,2.00000000E+0,
2272.949200,0.00000000E+0,
2274.17000,2.00000000E+0,
2275.390600,2.00000000E+0,
2276.611300,1.00000000E+0,
2277.832000,1.00000000E+0,
2279.052700,1.00000000E+0,
2280.273400,1.00000000E+0,
2281.494100,0.00000000E+0,
2282.714800,0.00000000E+0,
2283.935500,6.00000000E+0,
2285.156300,2.00000000E+0,
2286.377000,3.00000000E+0,
2287.597700,2.00000000E+0,
2288.818400,2.00000000E+0,
2290.039100,0.00000000E+0,
2291.26000,1.00000000E+0,
2292.48000,1.00000000E+0,
2293.701200,0.00000000E+0,
2294.921900,3.00000000E+0,
2296.142600,3.00000000E+0,
2297.363300,2.00000000E+0,
2298.584000,3.00000000E+0,
2299.804700,2.00000000E+0,
2301.025400,2.00000000E+0,
2302.246100,3.00000000E+0,
2303.466800,1.00000000E+0,
2304.687500,1.00000000E+0,
2305.908200,1.00000000E+0,
2307.128900,2.00000000E+0,
2308.35000,2.00000000E+0,
2309.57000,2.00000000E+0,
2310.791000,0.00000000E+0,
2312.011700,3.00000000E+0,
2313.232400,3.00000000E+0,
2314.453100,1.00000000E+0,
2315.673800,0.00000000E+0,
2316.894500,3.00000000E+0,
2318.115200,2.00000000E+0,
2319.335900,1.00000000E+0,
2320.556600,0.00000000E+0,
2321.777300,2.00000000E+0,
2322.998000,2.00000000E+0,
2324.218800,0.00000000E+0,
2325.439500,4.00000000E+0,
2326.66000,2.00000000E+0,
2327.880900,2.00000000E+0,
2329.101600,2.00000000E+0,
2330.322300,1.00000000E+0,
2331.543000,2.00000000E+0,
2332.763700,3.00000000E+0,
2333.984400,3.00000000E+0,
2335.205100,5.00000000E+0,
2336.425800,0.00000000E+0,
2337.646500,1.00000000E+0,
2338.867200,2.00000000E+0,
2340.087900,0.00000000E+0,
2341.308600,2.00000000E+0,
2342.529300,2.00000000E+0,
2343.75000,3.00000000E+0,
2344.970700,3.00000000E+0,
2346.191400,2.00000000E+0,
2347.412100,2.00000000E+0,
2348.632800,4.00000000E+0,
2349.853500,1.00000000E+0,
2351.074200,1.00000000E+0,
2352.294900,1.00000000E+0,
2353.515600,4.00000000E+0,
2354.736300,6.00000000E+0,
2355.957000,1.00000000E+0,
2357.177700,1.00000000E+0,
2358.398400,3.00000000E+0,
2359.619100,4.00000000E+0,
2360.84000,4.00000000E+0,
2362.060500,2.00000000E+0,
2363.281300,3.00000000E+0,
2364.502000,3.00000000E+0,
2365.722700,3.00000000E+0,
2366.943400,0.00000000E+0,
2368.164100,1.00000000E+0,
2369.384800,1.00000000E+0,
2370.605500,5.00000000E+0,
2371.826200,0.00000000E+0,
2373.046900,0.00000000E+0,
2374.267600,3.00000000E+0,
2375.488300,1.00000000E+0,
2376.709000,2.00000000E+0,
2377.93000,1.00000000E+0,
2379.15000,1.00000000E+0,
2380.371100,3.00000000E+0,
2381.591800,1.00000000E+0,
2382.812500,9.00000000E+0,
2384.033200,3.00000000E+0,
2385.253900,3.00000000E+0,
2386.474600,2.00000000E+0,
2387.695300,0.00000000E+0,
2388.916000,0.00000000E+0,
2390.136700,1.00000000E+0,
2391.357400,2.00000000E+0,
2392.578100,3.00000000E+0,
2393.798800,2.00000000E+0,
2395.02000,2.00000000E+0,
2396.24000,3.00000000E+0,
2397.460900,1.00000000E+0,
2398.681600,3.00000000E+0,
2399.902300,1.00000000E+0,
2401.123000,3.00000000E+0,
2402.343800,2.00000000E+0,
2403.564500,3.00000000E+0,
2404.785200,3.00000000E+0,
2406.005900,1.00000000E+0,
2407.226600,2.00000000E+0,
2408.447300,0.00000000E+0,
2409.668000,1.00000000E+0,
2410.888700,3.00000000E+0,
2412.109400,0.00000000E+0,
2413.33000,2.00000000E+0,
2414.550800,1.00000000E+0,
2415.771500,2.00000000E+0,
2416.992200,3.00000000E+0,
2418.212900,1.00000000E+0,
2419.433600,1.00000000E+0,
2420.654300,0.00000000E+0,
2421.875000,1.00000000E+0,
2423.095700,1.00000000E+0,
2424.316400,3.00000000E+0,
2425.537100,2.00000000E+0,
2426.757800,1.00000000E+0,
2427.978500,2.00000000E+0,
2429.199200,1.00000000E+0,
2430.42000,2.00000000E+0,
2431.640600,4.00000000E+0,
2432.861300,2.00000000E+0,
2434.082000,5.00000000E+0,
2435.302700,3.00000000E+0,
2436.523400,4.00000000E+0,
2437.744100,3.00000000E+0,
2438.964800,0.00000000E+0,
2440.185500,2.00000000E+0,
2441.406300,1.00000000E+0,
2442.627000,3.00000000E+0,
2443.847700,2.00000000E+0,
2445.068400,2.00000000E+0,
2446.289100,2.00000000E+0,
2447.51000,1.00000000E+0,
2448.73000,2.00000000E+0,
2449.951200,0.00000000E+0,
2451.171900,4.00000000E+0,
2452.392600,3.00000000E+0,
2453.613300,0.00000000E+0,
2454.834000,1.00000000E+0,
2456.054700,1.00000000E+0,
2457.275400,3.00000000E+0,
2458.496100,0.00000000E+0,
2459.716800,4.00000000E+0,
2460.937500,1.00000000E+0,
2462.158200,1.00000000E+0,
2463.378900,4.00000000E+0,
2464.6000,0.00000000E+0,
2465.82000,2.00000000E+0,
2467.041000,5.00000000E+0,
2468.261700,1.00000000E+0,
2469.482400,4.00000000E+0,
2470.703100,2.00000000E+0,
2471.923800,1.00000000E+0,
2473.144500,1.00000000E+0,
2474.365200,1.00000000E+0,
2475.585900,0.00000000E+0,
2476.806600,1.00000000E+0,
2478.027300,2.00000000E+0,
2479.248000,1.00000000E+0,
2480.468800,1.00000000E+0,
2481.689500,2.00000000E+0,
2482.91000,1.00000000E+0,
2484.130900,3.00000000E+0,
2485.351600,4.00000000E+0,
2486.572300,2.00000000E+0,
2487.793000,0.00000000E+0,
2489.013700,2.00000000E+0,
2490.234400,3.00000000E+0,
2491.455100,0.00000000E+0,
2492.675800,4.00000000E+0,
2493.896500,3.00000000E+0,
2495.117200,1.00000000E+0,
2496.337900,3.00000000E+0,
2497.558600,1.00000000E+0,
2498.779300,2.00000000E+0,
2500.00,1.00000000E+0,
2501.220700,3.00000000E+0,
2502.441400,2.00000000E+0,
2503.662100,4.00000000E+0,
2504.882800,2.00000000E+0,
2506.103500,0.00000000E+0,
2507.324200,2.00000000E+0,
2508.544900,3.00000000E+0,
2509.765600,4.00000000E+0,
2510.986300,0.00000000E+0,
2512.207000,0.00000000E+0,
2513.427700,3.00000000E+0,
2514.648400,4.00000000E+0,
2515.869100,0.00000000E+0,
2517.09000,4.00000000E+0,
2518.310500,0.00000000E+0,
2519.531300,2.00000000E+0,
2520.752000,4.00000000E+0,
2521.972700,2.00000000E+0,
2523.193400,6.00000000E+0,
2524.414100,1.00000000E+0,
2525.634800,2.00000000E+0,
2526.855500,2.00000000E+0,
2528.076200,2.00000000E+0,
2529.296900,2.00000000E+0,
2530.517600,1.00000000E+0,
2531.738300,1.00000000E+0,
2532.959000,1.00000000E+0,
2534.18000,1.00000000E+0,
2535.4000,2.00000000E+0,
2536.621100,6.00000000E+0,
2537.841800,2.00000000E+0,
2539.062500,3.00000000E+0,
2540.283200,4.00000000E+0,
2541.503900,3.00000000E+0,
2542.724600,3.00000000E+0,
2543.945300,4.00000000E+0,
2545.166000,4.00000000E+0,
2546.386700,1.00000000E+0,
2547.607400,2.00000000E+0,
2548.828100,3.00000000E+0,
2550.048800,0.00000000E+0,
2551.27000,0.00000000E+0,
2552.49000,3.00000000E+0,
2553.710900,3.00000000E+0,
2554.931600,3.00000000E+0,
2556.152300,4.00000000E+0,
2557.373000,1.00000000E+0,
2558.593800,1.00000000E+0,
2559.814500,3.00000000E+0,
2561.035200,1.00000000E+0,
2562.255900,0.00000000E+0,
2563.476600,0.00000000E+0,
2564.697300,3.00000000E+0,
2565.918000,2.00000000E+0,
2567.138700,4.00000000E+0,
2568.359400,3.00000000E+0,
2569.58000,3.00000000E+0,
2570.800800,0.00000000E+0,
2572.021500,5.00000000E+0,
2573.242200,2.00000000E+0,
2574.462900,5.00000000E+0,
2575.683600,5.00000000E+0,
2576.904300,1.00000000E+0,
2578.125000,1.00000000E+0,
2579.345700,3.00000000E+0,
2580.566400,4.00000000E+0,
2581.787100,2.00000000E+0,
2583.007800,1.00000000E+0,
2584.228500,3.00000000E+0,
2585.449200,2.00000000E+0,
2586.67000,4.00000000E+0,
2587.890600,0.00000000E+0,
2589.111300,2.00000000E+0,
2590.332000,5.00000000E+0,
2591.552700,5.00000000E+0,
2592.773400,3.00000000E+0,
2593.994100,1.00000000E+0,
2595.214800,1.00000000E+0,
2596.435500,3.00000000E+0,
2597.656300,1.00000000E+0,
2598.877000,2.00000000E+0,
2600.097700,2.00000000E+0,
2601.318400,2.00000000E+0,
2602.539100,3.00000000E+0,
2603.76000,3.00000000E+0,
2604.98000,3.00000000E+0,
2606.201200,2.00000000E+0,
2607.421900,3.00000000E+0,
2608.642600,0.00000000E+0,
2609.863300,3.00000000E+0,
2611.084000,0.00000000E+0,
2612.304700,3.00000000E+0,
2613.525400,1.00000000E+0,
2614.746100,2.00000000E+0,
2615.966800,2.00000000E+0,
2617.187500,0.00000000E+0,
2618.408200,2.00000000E+0,
2619.628900,1.00000000E+0,
2620.85000,5.00000000E+0,
2622.07000,0.00000000E+0,
2623.291000,2.00000000E+0,
2624.511700,0.00000000E+0,
2625.732400,3.00000000E+0,
2626.953100,2.00000000E+0,
2628.173800,1.00000000E+0,
2629.394500,4.00000000E+0,
2630.615200,2.00000000E+0,
2631.835900,2.00000000E+0,
2633.056600,2.00000000E+0,
2634.277300,1.00000000E+0,
2635.498000,3.00000000E+0,
2636.718800,0.00000000E+0,
2637.939500,4.00000000E+0,
2639.16000,1.00000000E+0,
2640.380900,0.00000000E+0,
2641.601600,1.00000000E+0,
2642.822300,2.00000000E+0,
2644.043000,4.00000000E+0,
2645.263700,6.00000000E+0,
2646.484400,3.00000000E+0,
2647.705100,1.00000000E+0,
2648.925800,1.00000000E+0,
2650.146500,2.00000000E+0,
2651.367200,0.00000000E+0,
2652.587900,2.00000000E+0,
2653.808600,1.00000000E+0,
2655.029300,1.00000000E+0,
2656.25000,1.00000000E+0,
2657.470700,1.00000000E+0,
2658.691400,2.00000000E+0,
2659.912100,0.00000000E+0,
2661.132800,4.00000000E+0,
2662.353500,2.00000000E+0,
2663.574200,5.00000000E+0,
2664.794900,2.00000000E+0,
2666.015600,2.00000000E+0,
2667.236300,3.00000000E+0,
2668.457000,3.00000000E+0,
2669.677700,2.00000000E+0,
2670.898400,4.00000000E+0,
2672.119100,3.00000000E+0,
2673.34000,1.00000000E+0,
2674.560500,0.00000000E+0,
2675.781300,0.00000000E+0,
2677.002000,1.00000000E+0,
2678.222700,5.00000000E+0,
2679.443400,2.00000000E+0,
2680.664100,3.00000000E+0,
2681.884800,1.00000000E+0,
2683.105500,2.00000000E+0,
2684.326200,7.00000000E+0,
2685.546900,2.00000000E+0,
2686.767600,3.00000000E+0,
2687.988300,1.00000000E+0,
2689.209000,0.00000000E+0,
2690.43000,3.00000000E+0,
2691.65000,3.00000000E+0,
2692.871100,1.00000000E+0,
2694.091800,0.00000000E+0,
2695.312500,0.00000000E+0,
2696.533200,2.00000000E+0,
2697.753900,0.00000000E+0,
2698.974600,2.00000000E+0,
2700.195300,3.00000000E+0,
2701.416000,2.00000000E+0,
2702.636700,1.00000000E+0,
2703.857400,1.00000000E+0,
2705.078100,5.00000000E+0,
2706.298800,3.00000000E+0,
2707.52000,3.00000000E+0,
2708.74000,2.00000000E+0,
2709.960900,2.00000000E+0,
2711.181600,4.00000000E+0,
2712.402300,2.00000000E+0,
2713.623000,2.00000000E+0,
2714.843800,0.00000000E+0,
2716.064500,2.00000000E+0,
2717.285200,3.00000000E+0,
2718.505900,5.00000000E+0,
2719.726600,4.00000000E+0,
2720.947300,1.00000000E+0,
2722.168000,2.00000000E+0,
2723.388700,3.00000000E+0,
2724.609400,2.00000000E+0,
2725.83000,1.00000000E+0,
2727.050800,0.00000000E+0,
2728.271500,3.00000000E+0,
2729.492200,3.00000000E+0,
2730.712900,1.00000000E+0,
2731.933600,5.00000000E+0,
2733.154300,2.00000000E+0,
2734.375000,1.00000000E+0,
2735.595700,4.00000000E+0,
2736.816400,1.00000000E+0,
2738.037100,1.00000000E+0,
2739.257800,3.00000000E+0,
2740.478500,3.00000000E+0,
2741.699200,3.00000000E+0,
2742.92000,1.00000000E+0,
2744.140600,4.00000000E+0,
2745.361300,1.00000000E+0,
2746.582000,0.00000000E+0,
2747.802700,1.00000000E+0,
2749.023400,2.00000000E+0,
2750.244100,2.00000000E+0,
2751.464800,3.00000000E+0,
2752.685500,1.00000000E+0,
2753.906300,0.00000000E+0,
2755.127000,2.00000000E+0,
2756.347700,3.00000000E+0,
2757.568400,4.00000000E+0,
2758.789100,5.00000000E+0,
2760.01000,2.00000000E+0,
2761.23000,2.00000000E+0,
2762.451200,2.00000000E+0,
2763.671900,1.00000000E+0,
2764.892600,3.00000000E+0,
2766.113300,2.00000000E+0,
2767.334000,3.00000000E+0,
2768.554700,4.00000000E+0,
2769.775400,1.00000000E+0,
2770.996100,2.00000000E+0,
2772.216800,1.00000000E+0,
2773.437500,3.00000000E+0,
2774.658200,1.00000000E+0,
2775.878900,4.00000000E+0,
2777.1000,3.00000000E+0,
2778.32000,1.00000000E+0,
2779.541000,2.00000000E+0,
2780.761700,2.00000000E+0,
2781.982400,3.00000000E+0,
2783.203100,1.00000000E+0,
2784.423800,2.00000000E+0,
2785.644500,3.00000000E+0,
2786.865200,3.00000000E+0,
2788.085900,2.00000000E+0,
2789.306600,4.00000000E+0,
2790.527300,2.00000000E+0,
2791.748000,0.00000000E+0,
2792.968800,1.00000000E+0,
2794.189500,2.00000000E+0,
2795.41000,2.00000000E+0,
2796.630900,2.00000000E+0,
2797.851600,2.00000000E+0,
2799.072300,3.00000000E+0,
2800.293000,4.00000000E+0,
2801.513700,1.00000000E+0,
2802.734400,1.00000000E+0,
2803.955100,2.00000000E+0,
2805.175800,1.00000000E+0,
2806.396500,3.00000000E+0,
2807.617200,2.00000000E+0,
2808.837900,0.00000000E+0,
2810.058600,4.00000000E+0,
2811.279300,3.00000000E+0,
2812.5000,0.00000000E+0,
2813.720700,2.00000000E+0,
2814.941400,2.00000000E+0,
2816.162100,2.00000000E+0,
2817.382800,3.00000000E+0,
2818.603500,3.00000000E+0,
2819.824200,3.00000000E+0,
2821.044900,2.00000000E+0,
2822.265600,4.00000000E+0,
2823.486300,0.00000000E+0,
2824.707000,0.00000000E+0,
2825.927700,1.00000000E+0,
2827.148400,1.00000000E+0,
2828.369100,2.00000000E+0,
2829.59000,2.00000000E+0,
2830.810500,4.00000000E+0,
2832.031300,1.00000000E+0,
2833.252000,4.00000000E+0,
2834.472700,2.00000000E+0,
2835.693400,0.00000000E+0,
2836.914100,1.00000000E+0,
2838.134800,1.00000000E+0,
2839.355500,0.00000000E+0,
2840.576200,1.00000000E+0,
2841.796900,1.00000000E+0,
2843.017600,2.00000000E+0,
2844.238300,2.00000000E+0,
2845.459000,1.00000000E+0,
2846.68000,0.00000000E+0,
2847.9000,1.00000000E+0,
2849.121100,1.00000000E+0,
2850.341800,4.00000000E+0,
2851.562500,5.00000000E+0,
2852.783200,0.00000000E+0,
2854.003900,4.00000000E+0,
2855.224600,1.00000000E+0,
2856.445300,1.00000000E+0,
2857.666000,0.00000000E+0,
2858.886700,0.00000000E+0,
2860.107400,0.00000000E+0,
2861.328100,1.00000000E+0,
2862.548800,2.00000000E+0,
2863.77000,1.00000000E+0,
2864.99000,2.00000000E+0,
2866.210900,1.00000000E+0,
2867.431600,3.00000000E+0,
2868.652300,1.00000000E+0,
2869.873000,1.00000000E+0,
2871.093800,2.00000000E+0,
2872.314500,1.00000000E+0,
2873.535200,5.00000000E+0,
2874.755900,1.00000000E+0,
2875.976600,0.00000000E+0,
2877.197300,4.00000000E+0,
2878.418000,4.00000000E+0,
2879.638700,0.00000000E+0,
2880.859400,0.00000000E+0,
2882.08000,1.00000000E+0,
2883.300800,2.00000000E+0,
2884.521500,2.00000000E+0,
2885.742200,2.00000000E+0,
2886.962900,2.00000000E+0,
2888.183600,1.00000000E+0,
2889.404300,3.00000000E+0,
2890.625000,4.00000000E+0,
2891.845700,2.00000000E+0,
2893.066400,3.00000000E+0,
2894.287100,3.00000000E+0,
2895.507800,3.00000000E+0,
2896.728500,1.00000000E+0,
2897.949200,2.00000000E+0,
2899.17000,0.00000000E+0,
2900.390600,2.00000000E+0,
2901.611300,1.00000000E+0,
2902.832000,2.00000000E+0,
2904.052700,0.00000000E+0,
2905.273400,2.00000000E+0,
2906.494100,2.00000000E+0,
2907.714800,2.00000000E+0,
2908.935500,3.00000000E+0,
2910.156300,3.00000000E+0,
2911.377000,2.00000000E+0,
2912.597700,3.00000000E+0,
2913.818400,2.00000000E+0,
2915.039100,1.00000000E+0,
2916.26000,0.00000000E+0,
2917.48000,1.00000000E+0,
2918.701200,4.00000000E+0,
2919.921900,1.00000000E+0,
2921.142600,1.00000000E+0,
2922.363300,4.00000000E+0,
2923.584000,2.00000000E+0,
2924.804700,0.00000000E+0,
2926.025400,2.00000000E+0,
2927.246100,5.00000000E+0,
2928.466800,4.00000000E+0,
2929.687500,5.00000000E+0,
2930.908200,3.00000000E+0,
2932.128900,3.00000000E+0,
2933.35000,4.00000000E+0,
2934.57000,2.00000000E+0,
2935.791000,2.00000000E+0,
2937.011700,2.00000000E+0,
2938.232400,0.00000000E+0,
2939.453100,0.00000000E+0,
2940.673800,2.00000000E+0,
2941.894500,3.00000000E+0,
2943.115200,3.00000000E+0,
2944.335900,2.00000000E+0,
2945.556600,1.00000000E+0,
2946.777300,3.00000000E+0,
2947.998000,2.00000000E+0,
2949.218800,3.00000000E+0,
2950.439500,0.00000000E+0,
2951.66000,1.00000000E+0,
2952.880900,1.00000000E+0,
2954.101600,3.00000000E+0,
2955.322300,1.00000000E+0,
2956.543000,2.00000000E+0,
2957.763700,5.00000000E+0,
2958.984400,2.00000000E+0,
2960.205100,1.00000000E+0,
2961.425800,4.00000000E+0,
2962.646500,2.00000000E+0,
2963.867200,3.00000000E+0,
2965.087900,4.00000000E+0,
2966.308600,2.00000000E+0,
2967.529300,2.00000000E+0,
2968.75000,2.00000000E+0,
2969.970700,4.00000000E+0,
2971.191400,4.00000000E+0,
2972.412100,0.00000000E+0,
2973.632800,2.00000000E+0,
2974.853500,0.00000000E+0,
2976.074200,2.00000000E+0,
2977.294900,1.00000000E+0,
2978.515600,1.00000000E+0,
2979.736300,1.00000000E+0,
2980.957000,0.00000000E+0,
2982.177700,2.00000000E+0,
2983.398400,4.00000000E+0,
2984.619100,1.00000000E+0,
2985.84000,6.00000000E+0,
2987.060500,2.00000000E+0,
2988.281300,0.00000000E+0,
2989.502000,3.00000000E+0,
2990.722700,3.00000000E+0,
2991.943400,3.00000000E+0,
2993.164100,1.00000000E+0,
2994.384800,1.00000000E+0,
2995.605500,0.00000000E+0,
2996.826200,2.00000000E+0,
2998.046900,4.00000000E+0,
2999.267600,2.00000000E+0,
3000.488300,0.00000000E+0,
3001.709000,2.00000000E+0,
3002.93000,4.00000000E+0,
3004.15000,3.00000000E+0,
3005.371100,5.00000000E+0,
3006.591800,3.00000000E+0,
3007.812500,1.00000000E+0,
3009.033200,2.00000000E+0,
3010.253900,2.00000000E+0,
3011.474600,0.00000000E+0,
3012.695300,3.00000000E+0,
3013.916000,0.00000000E+0,
3015.136700,9.00000000E+0,
3016.357400,1.00000000E+0,
3017.578100,0.00000000E+0,
3018.798800,2.00000000E+0,
3020.02000,2.00000000E+0,
3021.24000,2.00000000E+0,
3022.460900,3.00000000E+0,
3023.681600,1.00000000E+0,
3024.902300,1.00000000E+0,
3026.123000,0.00000000E+0,
3027.343800,1.00000000E+0,
3028.564500,3.00000000E+0,
3029.785200,0.00000000E+0,
3031.005900,1.00000000E+0,
3032.226600,1.00000000E+0,
3033.447300,4.00000000E+0,
3034.668000,3.00000000E+0,
3035.888700,1.00000000E+0,
3037.109400,2.00000000E+0,
3038.33000,2.00000000E+0,
3039.550800,0.00000000E+0,
3040.771500,3.00000000E+0,
3041.992200,3.00000000E+0,
3043.212900,0.00000000E+0,
3044.433600,3.00000000E+0,
3045.654300,2.00000000E+0,
3046.875000,1.00000000E+0,
3048.095700,1.00000000E+0,
3049.316400,2.00000000E+0,
3050.537100,3.00000000E+0,
3051.757800,1.00000000E+0,
3052.978500,3.00000000E+0,
3054.199200,0.00000000E+0,
3055.42000,1.00000000E+0,
3056.640600,1.00000000E+0,
3057.861300,1.00000000E+0,
3059.082000,2.00000000E+0,
3060.302700,3.00000000E+0,
3061.523400,2.00000000E+0,
3062.744100,2.00000000E+0,
3063.964800,1.00000000E+0,
3065.185500,5.00000000E+0,
3066.406300,3.00000000E+0,
3067.627000,0.00000000E+0,
3068.847700,3.00000000E+0,
3070.068400,4.00000000E+0,
3071.289100,2.00000000E+0,
3072.51000,1.00000000E+0,
3073.73000,2.00000000E+0,
3074.951200,7.00000000E+0,
3076.171900,1.00000000E+0,
3077.392600,1.00000000E+0,
3078.613300,1.00000000E+0,
3079.834000,2.00000000E+0,
3081.054700,0.00000000E+0,
3082.275400,2.00000000E+0,
3083.496100,0.00000000E+0,
3084.716800,0.00000000E+0,
3085.937500,1.00000000E+0,
3087.158200,3.00000000E+0,
3088.378900,1.00000000E+0,
3089.6000,2.00000000E+0,
3090.82000,1.00000000E+0,
3092.041000,1.00000000E+0,
3093.261700,2.00000000E+0,
3094.482400,1.00000000E+0,
3095.703100,2.00000000E+0,
3096.923800,6.00000000E+0,
3098.144500,2.00000000E+0,
3099.365200,1.00000000E+0,
3100.585900,1.00000000E+0,
3101.806600,2.00000000E+0,
3103.027300,1.00000000E+0,
3104.248000,2.00000000E+0,
3105.468800,3.00000000E+0,
3106.689500,2.00000000E+0,
3107.91000,3.00000000E+0,
3109.130900,3.00000000E+0,
3110.351600,1.00000000E+0,
3111.572300,4.00000000E+0,
3112.793000,5.00000000E+0,
3114.013700,3.00000000E+0,
3115.234400,0.00000000E+0,
3116.455100,3.00000000E+0,
3117.675800,3.00000000E+0,
3118.896500,2.00000000E+0,
3120.117200,2.00000000E+0,
3121.337900,5.00000000E+0,
3122.558600,2.00000000E+0,
3123.779300,2.00000000E+0,
3125.000,2.00000000E+0,
3126.220700,4.00000000E+0,
3127.441400,3.00000000E+0,
3128.662100,0.00000000E+0,
3129.882800,4.00000000E+0,
3131.103500,4.00000000E+0,
3132.324200,0.00000000E+0,
3133.544900,1.00000000E+0,
3134.765600,2.00000000E+0,
3135.986300,1.00000000E+0,
3137.207000,2.00000000E+0,
3138.427700,2.00000000E+0,
3139.648400,2.00000000E+0,
3140.869100,3.00000000E+0,
3142.09000,0.00000000E+0,
3143.310500,2.00000000E+0,
3144.531300,2.00000000E+0,
3145.752000,1.00000000E+0,
3146.972700,0.00000000E+0,
3148.193400,1.00000000E+0,
3149.414100,1.00000000E+0,
3150.634800,1.00000000E+0,
3151.855500,2.00000000E+0,
3153.076200,1.00000000E+0,
3154.296900,1.00000000E+0,
3155.517600,0.00000000E+0,
3156.738300,3.00000000E+0,
3157.959000,1.00000000E+0,
3159.18000,3.00000000E+0,
3160.4000,5.00000000E+0,
3161.621100,1.00000000E+0,
3162.841800,1.00000000E+0,
3164.062500,4.00000000E+0,
3165.283200,2.00000000E+0,
3166.503900,2.00000000E+0,
3167.724600,2.00000000E+0,
3168.945300,3.00000000E+0,
3170.166000,1.00000000E+0,
3171.386700,1.00000000E+0,
3172.607400,4.00000000E+0,
3173.828100,4.00000000E+0,
3175.048800,2.00000000E+0,
3176.27000,1.00000000E+0,
3177.49000,0.00000000E+0,
3178.710900,1.00000000E+0,
3179.931600,1.00000000E+0,
3181.152300,1.00000000E+0,
3182.373000,1.00000000E+0,
3183.593800,1.00000000E+0,
3184.814500,6.00000000E+0,
3186.035200,4.00000000E+0,
3187.255900,4.00000000E+0,
3188.476600,4.00000000E+0,
3189.697300,0.00000000E+0,
3190.918000,1.00000000E+0,
3192.138700,4.00000000E+0,
3193.359400,2.00000000E+0,
3194.58000,2.00000000E+0,
3195.800800,1.00000000E+0,
3197.021500,2.00000000E+0,
3198.242200,0.00000000E+0,
3199.462900,3.00000000E+0,
3200.683600,2.00000000E+0,
3201.904300,4.00000000E+0,
3203.125000,2.00000000E+0,
3204.345700,1.00000000E+0,
3205.566400,0.00000000E+0,
3206.787100,2.00000000E+0,
3208.007800,2.00000000E+0,
3209.228500,2.00000000E+0,
3210.449200,0.00000000E+0,
3211.67000,2.00000000E+0,
3212.890600,2.00000000E+0,
3214.111300,0.00000000E+0,
3215.332000,4.00000000E+0,
3216.552700,1.00000000E+0,
3217.773400,2.00000000E+0,
3218.994100,0.00000000E+0,
3220.214800,0.00000000E+0,
3221.435500,2.00000000E+0,
3222.656300,1.00000000E+0,
3223.877000,2.00000000E+0,
3225.097700,3.00000000E+0,
3226.318400,1.00000000E+0,
3227.539100,1.00000000E+0,
3228.76000,4.00000000E+0,
3229.98000,3.00000000E+0,
3231.201200,2.00000000E+0,
3232.421900,4.00000000E+0,
3233.642600,2.00000000E+0,
3234.863300,3.00000000E+0,
3236.084000,2.00000000E+0,
3237.304700,1.00000000E+0,
3238.525400,2.00000000E+0,
3239.746100,2.00000000E+0,
3240.966800,1.00000000E+0,
3242.187500,2.00000000E+0,
3243.408200,0.00000000E+0,
3244.628900,1.00000000E+0,
3245.85000,4.00000000E+0,
3247.07000,2.00000000E+0,
3248.291000,0.00000000E+0,
3249.511700,1.00000000E+0,
3250.732400,2.00000000E+0,
3251.953100,2.00000000E+0,
3253.173800,4.00000000E+0,
3254.394500,2.00000000E+0,
3255.615200,3.00000000E+0,
3256.835900,1.00000000E+0,
3258.056600,3.00000000E+0,
3259.277300,2.00000000E+0,
3260.498000,1.00000000E+0,
3261.718800,6.00000000E+0,
3262.939500,2.00000000E+0,
